orthogroup	generated_id	original_id	length	acidic_fraction	cysteine_fraction	low_complexity_fraction	signalp_prediction	signalp_probability	deeptmhmm_class	tm_count	pfam_domains	blast_top_description	blast_top_evalue
OG0010177	OG0010177__000011	jgi|Chrlea393_1|1692882|fgenesh1_kg.40_#_118_#_TRINITY_DN48831_c0_g1_i1	453	0.135	0.029	0.143	Other	0.000	GLOB	0	Ank; Ank_2; Ank_3; Ank_4; Ank_5; Ank_KRIT1	Putative ankyrin repeat protein RBE_0220	3.9e-16
OG0010177	OG0010177__000012	jgi|Chrlea393_1|1693145|fgenesh1_kg.40_#_381_#_TRINITY_DN48831_c0_g1_i1	453	0.135	0.029	0.143	Other	0.000	GLOB	0	Ank; Ank_2; Ank_3; Ank_4; Ank_5; Ank_KRIT1	Putative ankyrin repeat protein RBE_0220	3.9e-16
OG0010177	OG0010177__000013	jgi|Chrlea393_1|1702079|fgenesh1_kg.47_#_146_#_TRINITY_DN48831_c0_g1_i1	454	0.130	0.024	0.139	Other	0.000	GLOB	0	Ank; Ank_2; Ank_4; Ank_KRIT1	Putative ankyrin repeat protein RBE_0220	1.2e-15
OG0010177	OG0010177__000014	jgi|Chrlea393_1|1713676|fgenesh1_kg.54_#_1057_#_TRINITY_DN48831_c0_g1_i1	453	0.135	0.029	0.143	Other	0.000	GLOB	0	Ank; Ank_2; Ank_3; Ank_4; Ank_5; Ank_KRIT1	Putative ankyrin repeat protein RBE_0220	3.9e-16
OG0010177	OG0010177__000015	jgi|Chrlea393_1|1768392|fgenesh1_kg.100_#_894_#_TRINITY_DN48831_c0_g1_i1	454	0.130	0.024	0.141	Other	0.000	GLOB	0	Ank; Ank_2; Ank_4; Ank_KRIT1	Putative ankyrin repeat protein RBE_0220	4.5e-15
OG0010177	OG0010177__000016	jgi|Chrlea393_1|1778406|fgenesh1_kg.109_#_944_#_TRINITY_DN48831_c0_g1_i1	222	0.149	0.054	0.122	Other	0.000	GLOB	0			
OG0010177	OG0010177__000017	jgi|Chrlea393_1|1842549|fgenesh1_kg.194_#_104_#_TRINITY_DN48831_c0_g1_i1	453	0.135	0.026	0.143	Other	0.000	GLOB	0	Ank; Ank_2; Ank_3; Ank_4; Ank_KRIT1	Putative ankyrin repeat protein RBE_0220	7.9e-16
OG0010177	OG0010177__000018	jgi|Chrlea393_1|1842557|fgenesh1_kg.194_#_112_#_TRINITY_DN48831_c0_g1_i1	354	0.144	0.034	0.130	Other	0.000	GLOB	0	Ank; Ank_2; Ank_3; Ank_4; Ank_5; Ank_KRIT1	Putative ankyrin repeat protein RBE_0220	3.7e-13
OG0010177	OG0010177__000019	jgi|Chrlea393_1|1842571|fgenesh1_kg.194_#_126_#_TRINITY_DN48831_c0_g1_i1	354	0.144	0.034	0.130	Other	0.000	GLOB	0	Ank; Ank_2; Ank_3; Ank_4; Ank_5; Ank_KRIT1	Putative ankyrin repeat protein RBE_0220	3.7e-13
OG0010177	OG0010177__000020	jgi|Chrlea393_1|1865755|fgenesh1_kg.257_#_34_#_TRINITY_DN48831_c0_g1_i1	455	0.138	0.026	0.141	Other	0.000	GLOB	0	Ank; Ank_2; Ank_3; Ank_4; Ank_5; Ank_KRIT1	Putative ankyrin repeat protein RBE_0220	1.9e-15
OG0010177	OG0010177__000021	jgi|Chrlea393_1|2037096|gm4.75148_g	123	0.171	0.057	0.122	Other	0.000	GLOB	0			
OG0010177	OG0010177__000022	jgi|Chrlea393_1|2037102|gm4.75154_g	123	0.171	0.057	0.122	Other	0.000	GLOB	0			
OG0010177	OG0010177__000023	jgi|Gepoce1|392359|evm.geph.scaffold_627.10	252	0.131	0.000	0.369	Other	0.000	GLOB	0		Neurofilament heavy polypeptide	5.7e-06
OG0010177	OG0010177__000024	jgi|Hymcor1016_1|2123919|fgenesh1_kg.115_#_418_#_TRINITY_DN3120_c0_g1_i1	230	0.117	0.022	0.130	Other	0.000	GLOB	0	Ank; Ank_2; Ank_4; Ank_5; Ank_KRIT1	Ankyrin repeat and SOCS box protein 13	4.0e-12
OG0010177	OG0010177__000025	jgi|Hymcor1016_1|2313476|fgenesh1_kg.1202_#_89_#_TRINITY_DN35236_c0_g1_i1	188	0.106	0.032	0.170	Other	0.000	GLOB	0	Ank; Ank_2; Ank_3; Ank_4; Ank_5; Ank_KRIT1	Ankyrin-3	3.0e-13
OG0010177	OG0010177__000026	jgi|Ochro3194_1|4881019|MIX21534_1_45	112	0.080	0.009	0.170	Other	0.000	GLOB	0	Ank; Ank_2; Ank_4	Palmitoyltransferase ZDHHC17	3.0e-07
OG0010177	OG0010177__000027	jgi|Pleelo874_1|5431127|fgenesh1_kg.1021_#_426_#_OTBYH_transcript_107289	213	0.117	0.019	0.122	Other	0.000	GLOB	0	Ank; Ank_2; Ank_3; Ank_4; Ank_5; Ank_KRIT1	Ankyrin repeat and SOCS box protein 14	1.8e-13
OG0010177	OG0010177__000028	jgi|Umbfol2878_1|6319319|gm4et.14903_g	169	0.107	0.024	0.130	Other	0.000	GLOB	0	Ank; Ank_2; Ank_4; Ank_5; Ank_KRIT1	Putative ankyrin repeat protein PAE1861	3.2e-13
OG0010867	OG0010867__000001	jgi|Callep1130_1|3171784|fgenesh1_kg.411_#_160_#_OTBYS_OTBYS_transcript_84789	283	0.120	0.021	0.124	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein slr1819	1.7e-10
OG0010867	OG0010867__000002	jgi|Callep1130_1|3315321|fgenesh1_kg.1153_#_52_#_OTBYS_OTBYS_transcript_127519	236	0.106	0.008	0.161	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein slr1819	4.8e-13
OG0010867	OG0010867__000003	jgi|Callep1130_1|3380590|fgenesh1_kg.1605_#_20_#_OTBYP_transcript_84477	351	0.097	0.009	0.148	Other	0.000	GLOB	0	Decapeptide; Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein slr1819	1.1e-22
OG0010867	OG0010867__000004	jgi|Callep1130_1|3395107|fgenesh1_kg.1714_#_22_#_OTBYP_transcript_100014	340	0.091	0.012	0.165	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein slr1819	6.9e-19
OG0010867	OG0010867__000005	jgi|Emihu1|114413|fgeneshEH_pg.217__12	194	0.119	0.021	0.149	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_4		
OG0010867	OG0010867__000006	jgi|Emihu1|211781|gm1.5000108	207	0.150	0.019	0.121	Other	0.000	GLOB	0	Pentapeptide		
OG0010867	OG0010867__000007	jgi|Emihu1|243975|gm1.40500010	221	0.122	0.023	0.145	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_4		
OG0010867	OG0010867__000008	jgi|Emihu1|449844|estExtDG_Genemark1.C_200171	529	0.066	0.025	0.189	Other	0.000	SP	0	Pentapeptide; Pentapeptide_4	Uncharacterized protein slr0516	1.6e-09
OG0010867	OG0010867__000009	jgi|Emihu1|450753|estExtDG_Genemark1.C_310261	588	0.102	0.027	0.133	Other	0.000	SP	0	Pentapeptide; Pentapeptide_4	Uncharacterized protein slr1819	8.6e-10
OG0010867	OG0010867__000010	jgi|Gepoce1|369401|evm.geph.scaffold_1312.2	356	0.115	0.020	0.213	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_4	Uncharacterized protein slr1819	3.3e-16
OG0010867	OG0010867__000011	jgi|Gepoce1|371192|evm.geph.scaffold_1499.5	522	0.088	0.036	0.148	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein slr1819	5.0e-13
OG0010867	OG0010867__000012	jgi|Gepoce1|378601|evm.geph.scaffold_264.33	484	0.110	0.021	0.163	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_4	Uncharacterized protein slr1819	1.2e-09
OG0010867	OG0010867__000013	jgi|Gepoce1|394153|evm.geph.scaffold_723.3	199	0.045	0.030	0.186	Other	0.000	GLOB	0	Pentapeptide	Uncharacterized protein slr1851	9.4e-05
OG0010867	OG0010867__000014	jgi|Gepoce1|394154|evm.geph.scaffold_723.4	206	0.131	0.024	0.155	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3		
OG0010867	OG0010867__000015	jgi|Hymcor1016_1|2578260|gm4et.27290_g	384	0.102	0.031	0.130	Signal Peptide (Sec/SPI)	1.000	SP	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein slr1819	2.9e-20
OG0010867	OG0010867__000016	jgi|Ochro3194_1|673101|CE673100_4930	413	0.053	0.029	0.186	Other	0.000	GLOB	0	Pentapeptide	Uncharacterized protein slr1851	1.6e-07
OG0010867	OG0010867__000017	jgi|Ochro3194_1|3513110|estExt_Genewise1Plus.C_29_t40040	598	0.095	0.027	0.139	Other	0.000	SP	0	Pentapeptide; Pentapeptide_4	Uncharacterized protein slr1819	7.2e-10
OG0010867	OG0010867__000018	jgi|Ochro3194_1|3845128|fgenesh1_kg.5_12643_TRINITY_DN379_c3_g1_i4	276	0.112	0.011	0.178	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein in mobD 3'region	4.1e-16
OG0010867	OG0010867__000019	jgi|Ochro3194_1|4051375|fgenesh1_kg.34_6195_OTBYT_transcript_28683	373	0.107	0.024	0.169	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein slr1819	1.2e-12
OG0010867	OG0010867__000020	jgi|Ochro3194_1|4489724|fgenesh1_kg.151_1370_TRINITY_DN6809_c0_g1_i3	335	0.113	0.018	0.218	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein slr1819	1.8e-15
OG0010867	OG0010867__000021	jgi|Ochro3194_1|4515562|fgenesh1_kg.165_1752_OTBYT_transcript_77043	159	0.119	0.025	0.126	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4		
OG0010867	OG0010867__000022	jgi|Pleelo874_1|1073584|CE1073583_1048	221	0.118	0.005	0.163	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_4	Uncharacterized protein slr1819	7.7e-08
OG0010867	OG0010867__000023	jgi|Pleelo874_1|4526333|estExt_Genewise1Plus.C_15490053	287	0.115	0.010	0.129	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein in mobD 3'region	1.6e-19
OG0010867	OG0010867__000024	jgi|Pleelo874_1|5423287|fgenesh1_kg.997_#_191_#_OTBYH_transcript_48283	338	0.109	0.015	0.160	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein in mobD 3'region	3.2e-16
OG0010867	OG0010867__000025	jgi|Umbfol2878_1|5568583|fgenesh1_kg.40_#_1375_#_ONZOS_transcript_12214	364	0.104	0.025	0.126	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_4	Uncharacterized protein slr1819	3.9e-15
OG0010867	OG0010867__000026	jgi|Umbfol2878_1|5748798|fgenesh1_kg.116_#_433_#_ONZOS_transcript_12386	331	0.103	0.018	0.136	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein slr1819	2.7e-18
OG0010867	OG0010867__000027	jgi|Umbfol2878_1|5832170|fgenesh1_kg.178_#_401_#_ONZOS_transcript_14504	379	0.090	0.018	0.127	Other	0.000	GLOB	0	Pentapeptide; Pentapeptide_3; Pentapeptide_4	Uncharacterized protein slr1819	9.9e-23
OG0010991	OG0010991__000001	jgi|Callep1130_1|3516990|fgenesh1_kg.2813_#_67_#_OTBYP_transcript_68241	369	0.100	0.035	0.100	Other	0.000	GLOB	0			
OG0010991	OG0010991__000002	jgi|Callep1130_1|4245411|gm4et.33462_g	387	0.090	0.026	0.109	Other	0.000	GLOB	0			
OG0010991	OG0010991__000003	jgi|Emihu1|124330|fgeneshEH_pg.4863__1	259	0.042	0.023	0.139	Other	0.000	TM	2			
OG0010991	OG0010991__000004	jgi|Emihu1|435768|estExtDG_fgenesh_newKGs_kg.C_340049	188	0.096	0.037	0.176	Other	0.000	GLOB	0			
OG0010991	OG0010991__000005	jgi|Emihu1|436825|estExtDG_fgenesh_newKGs_kg.C_480104	340	0.088	0.032	0.162	Other	0.000	GLOB	0			
OG0010991	OG0010991__000006	jgi|Emihu1|443325|estExtDG_fgenesh_newKGs_kg.C_2330026	209	0.077	0.038	0.158	Other	0.001	GLOB	0			
OG0010991	OG0010991__000007	jgi|Gepoce1|366665|evm.geph.scaffold_109.17	338	0.089	0.033	0.166	Other	0.000	GLOB	0			
OG0010991	OG0010991__000008	jgi|Gepoce1|367656|evm.geph.scaffold_1166.4	373	0.097	0.029	0.113	Other	0.000	GLOB	0			
OG0010991	OG0010991__000009	jgi|Gepoce1|379957|evm.geph.scaffold_293.23	243	0.082	0.025	0.185	Other	0.000	GLOB	0			
OG0010991	OG0010991__000010	jgi|Gepoce1|397243|evm.geph.scaffold_90.48	149	0.060	0.007	0.141	Other	0.000	GLOB	0			
OG0010991	OG0010991__000011	jgi|Gepoce1|397244|evm.geph.scaffold_90.49	235	0.089	0.038	0.145	Other	0.000	GLOB	0			
OG0010991	OG0010991__000012	jgi|Hymcor1016_1|1875815|estExt_Genewise1.C_1870037	445	0.092	0.029	0.133	Signal Peptide (Sec/SPI)	0.996	SP	0			
OG0010991	OG0010991__000013	jgi|Hymcor1016_1|1982890|estExt_Genewise1Plus.C_2910080	393	0.099	0.025	0.099	Other	0.000	GLOB	0			
OG0010991	OG0010991__000014	jgi|Hymcor1016_1|2075946|fgenesh1_kg.28_#_845_#_TRINITY_DN22810_c0_g1_i1	349	0.092	0.034	0.109	Other	0.000	GLOB	0			
OG0010991	OG0010991__000015	jgi|Hymcor1016_1|2441593|fgenesh1_pm.291_#_19	276	0.101	0.033	0.116	Other	0.000	GLOB	0			
OG0010991	OG0010991__000016	jgi|Ochro3194_1|3864189|fgenesh1_kg.9_6046_ONZOP_transcript_31152	338	0.089	0.033	0.166	Other	0.000	GLOB	0			
OG0010991	OG0010991__000017	jgi|Ochro3194_1|4122803|fgenesh1_kg.46_913_TRINITY_DN4119_c0_g1_i6	414	0.092	0.024	0.111	Other	0.000	GLOB	0			
OG0010991	OG0010991__000018	jgi|Ochro3194_1|4194947|fgenesh1_kg.60_2909_TRINITY_DN445_c0_g1_i30	290	0.076	0.028	0.128	Other	0.000	GLOB	0			
OG0010991	OG0010991__000019	jgi|Ochro3194_1|4255193|fgenesh1_kg.75_2370_ONZOP_transcript_22374	417	0.082	0.024	0.163	Signal Peptide (Sec/SPI)	0.953	SP	0			
OG0010991	OG0010991__000020	jgi|Pleelo874_1|5178633|fgenesh1_kg.315_#_167_#_TRINITY_DN2283_c0_g1_i6	373	0.097	0.032	0.113	Other	0.000	GLOB	0			
OG0010991	OG0010991__000021	jgi|Pleelo874_1|5319971|fgenesh1_kg.662_#_88_#_TRINITY_DN2283_c0_g1_i6	373	0.097	0.032	0.113	Other	0.000	GLOB	0			
OG0010991	OG0010991__000022	jgi|Pleelo874_1|5752081|fgenesh1_kg.2439_#_1_#_TRINITY_DN2642_c0_g1_i26	266	0.098	0.023	0.150	Signal Peptide (Sec/SPI)	0.998	SP	0			
OG0010991	OG0010991__000023	jgi|Pleelo874_1|5940875|fgenesh1_kg.3679_#_330_#_TRINITY_DN2243_c0_g1_i3	441	0.102	0.025	0.118	Other	0.000	GLOB	0			
OG0010991	OG0010991__000024	jgi|Pleelo874_1|6913655|gm4et.95546_g	166	0.090	0.024	0.151	Other	0.000	GLOB	0			
OG0010991	OG0010991__000025	jgi|Umbfol2878_1|5586199|fgenesh1_kg.45_#_2287_#_TRINITY_DN5447_c0_g1_i1	352	0.116	0.040	0.105	Other	0.000	GLOB	0			
OG0010991	OG0010991__000026	jgi|Umbfol2878_1|5646014|fgenesh1_kg.66_#_772_#_ONZOS_transcript_7180	326	0.089	0.034	0.123	Other	0.000	GLOB	0			
OG0010991	OG0010991__000027	jgi|Umbfol2878_1|5826874|fgenesh1_kg.174_#_22_#_TRINITY_DN10129_c3_g1_i22	800	0.095	0.029	0.130	Signal Peptide (Sec/SPI)	0.577	SP	0			
OG0011061	OG0011061__000001	jgi|Callep1130_1|3900039|estExt_fgenesh1_pg.C_59800003	2441	0.051	0.012	0.157	Signal Peptide (Sec/SPI)	0.998	SP+TM	9	Exostosin_GT47	Putative PWWP domain-containing DNA repair factor 4	6.0e-11
OG0011061	OG0011061__000002	jgi|Chrsim136_1|3273645|e_gw1.104.45.1	421	0.040	0.014	0.171	Other	0.002	TM	7			
OG0011061	OG0011061__000003	jgi|Chrsim136_1|3285260|e_gw1.129.36.1	392	0.038	0.013	0.181	Other	0.002	TM	8			
OG0011061	OG0011061__000004	jgi|Emihu1|105441|fgeneshEH_pg.68__76	387	0.067	0.016	0.176	Other	0.005	TM	9			
OG0011061	OG0011061__000005	jgi|Emihu1|208750|gm1.3600152	468	0.060	0.030	0.171	Other	0.000	TM	11			
OG0011061	OG0011061__000006	jgi|Emihu1|216203|gm1.6800172	118	0.042	0.017	0.136	Other	0.003	TM	2			
OG0011061	OG0011061__000007	jgi|Gepoce1|383267|evm.geph.scaffold_377.18	432	0.074	0.016	0.134	Other	0.000	TM	9			
OG0011061	OG0011061__000008	jgi|Gepoce1|396107|evm.geph.scaffold_833.8	570	0.056	0.032	0.153	Signal Peptide (Sec/SPI)	0.670	SP+TM	12			
OG0011061	OG0011061__000009	jgi|Hymcor1016_1|2009633|estExt_Genewise1Plus.C_7530014	425	0.054	0.021	0.191	Other	0.000	TM	10			
OG0011061	OG0011061__000010	jgi|Hymcor1016_1|2083123|fgenesh1_kg.37_#_400_#_TRINITY_DN15530_c0_g1_i1	584	0.053	0.024	0.149	Signal Peptide (Sec/SPI)	1.000	SP+TM	9			
OG0011061	OG0011061__000011	jgi|Hymcor1016_1|2179605|fgenesh1_kg.270_#_217_#_TRINITY_DN15050_c1_g1_i1	774	0.052	0.022	0.134	Other	0.075	TM	4			
OG0011061	OG0011061__000012	jgi|Hymcor1016_1|2232359|fgenesh1_kg.512_#_25_#_TRINITY_DN21715_c0_g1_i2	692	0.061	0.027	0.152	Other	0.402	SP+TM	11			
OG0011061	OG0011061__000013	jgi|Hymcor1016_1|2261698|fgenesh1_kg.709_#_58_#_TRINITY_DN11449_c0_g1_i1	670	0.070	0.016	0.124	Signal Peptide (Sec/SPI)	1.000	SP+TM	11			
OG0011061	OG0011061__000014	jgi|Hymcor1016_1|2270501|fgenesh1_kg.783_#_113_#_ONATT_transcript_5046	680	0.063	0.040	0.143	Signal Peptide (Sec/SPI)	1.000	SP+TM	11			
OG0011061	OG0011061__000015	jgi|Hymcor1016_1|2318223|fgenesh1_kg.1260_#_4_#_TRINITY_DN20875_c0_g2_i1	258	0.062	0.012	0.167	Other	0.001	TM	6			
OG0011061	OG0011061__000016	jgi|Hymcor1016_1|2591121|gm4et.40151_g	708	0.075	0.017	0.147	Other	0.000	TM	9			
OG0011061	OG0011061__000017	jgi|Hymcor1016_1|2591136|gm4et.40166_g	708	0.075	0.017	0.147	Other	0.000	TM	9			
OG0011061	OG0011061__000018	jgi|Ochro3194_1|3887961|fgenesh1_kg.13_6393_OTBYT_transcript_20150	473	0.055	0.030	0.165	Other	0.000	TM	11			
OG0011061	OG0011061__000019	jgi|Ochro3194_1|5363417|gm4et.2291_g	432	0.074	0.016	0.134	Other	0.000	TM	9			
OG0011061	OG0011061__000020	jgi|Phaant1|14274|Phant.0021s0140.1	204	0.059	0.010	0.167	Other	0.000	TM	5			
OG0011061	OG0011061__000021	jgi|Phaant1|3304|Phant.0109s0021.1	333	0.048	0.021	0.174	Signal Peptide (Sec/SPI)	1.000	TM	9			
OG0011061	OG0011061__000022	jgi|Pleelo874_1|5560856|fgenesh1_kg.1536_#_123_#_OTBYH_transcript_4632	1049	0.060	0.017	0.124	Signal Peptide (Sec/SPI)	0.884	SP+TM	11			
OG0011061	OG0011061__000023	jgi|Pleelo874_1|6940262|gm4et.122153_g	631	0.071	0.011	0.189	Signal Peptide (Sec/SPI)	0.997	SP+TM	11			
OG0011061	OG0011061__000024	jgi|Pleelo874_1|6999494|gm4et.181385_g	496	0.073	0.010	0.167	Signal Peptide (Sec/SPI)	1.000	TM	11			
OG0011061	OG0011061__000025	jgi|Umbfol2878_1|5533383|fgenesh1_kg.27_#_1810_#_TRINITY_DN64266_c0_g1_i1	596	0.060	0.027	0.131	Other	0.161	SP+TM	11			
OG0011061	OG0011061__000026	jgi|Umbfol2878_1|5740252|fgenesh1_kg.111_#_222_#_TRINITY_DN9383_c2_g1_i3	1034	0.068	0.039	0.136	Other	0.000	TM	11	Exostosin_GT47	Probable xyloglucan galactosyltransferase GT20	7.5e-08
OG0011061	OG0011061__000027	jgi|Umbfol2878_1|6008204|fgenesh1_kg.506_#_229_#_ONZOS_transcript_8313	407	0.057	0.015	0.145	Other	0.003	TM	10			
OG0011197	OG0011197__000001	jgi|Emihu1|222505|gm1.10300157	760	0.104	0.022	0.151	Other	0.000	SP+TM	1	2OG-FeII_Oxy	Gibberellin 2-beta-dioxygenase 7	5.1e-06
OG0011197	OG0011197__000002	jgi|Emihu1|251391|gm1.109200006	113	0.133	0.000	0.133	Other	0.000	GLOB	0		RAP domain-containing protein, chloroplastic	1.7e-10
OG0011197	OG0011197__000003	jgi|Gepoce1|367355|evm.geph.scaffold_1140.4	384	0.122	0.029	0.091	Other	0.000	GLOB	0			
OG0011197	OG0011197__000004	jgi|Gepoce1|385936|evm.geph.scaffold_448.5	451	0.120	0.022	0.162	Other	0.001	TM	1			
OG0011197	OG0011197__000005	jgi|Hymcor1016_1|2487314|MIX35686_1_6	903	0.092	0.019	0.123	Other	0.000	GLOB	0			
OG0011197	OG0011197__000006	jgi|Hymcor1016_1|2560920|gm4et.9950_g	176	0.062	0.034	0.136	Other	0.000	GLOB	0			
OG0011197	OG0011197__000007	jgi|Hymcor1016_1|2563660|gm4et.12690_g	165	0.079	0.018	0.164	Other	0.000	GLOB	0			
OG0011197	OG0011197__000008	jgi|Hymcor1016_1|2564247|gm4et.13277_g	96	0.062	0.052	0.177	Other	0.000	GLOB	0			
OG0011197	OG0011197__000009	jgi|Hymcor1016_1|2564381|gm4et.13411_g	116	0.069	0.052	0.164	Other	0.000	SP	0			
OG0011197	OG0011197__000010	jgi|Hymcor1016_1|2565741|gm4et.14771_g	141	0.071	0.028	0.135	Other	0.000	GLOB	0			
OG0011197	OG0011197__000011	jgi|Hymcor1016_1|2566068|gm4et.15098_g	100	0.070	0.050	0.160	Other	0.000	GLOB	0			
OG0011197	OG0011197__000012	jgi|Hymcor1016_1|2568882|gm4et.17912_g	94	0.106	0.064	0.149	Other	0.000	GLOB	0			
OG0011197	OG0011197__000013	jgi|Hymcor1016_1|2572098|gm4et.21128_g	620	0.124	0.024	0.094	Other	0.000	GLOB	0			
OG0011197	OG0011197__000014	jgi|Hymcor1016_1|2574340|gm4et.23370_g	94	0.085	0.064	0.149	Other	0.000	GLOB	0			
OG0011197	OG0011197__000015	jgi|Hymcor1016_1|2576254|gm4et.25284_g	102	0.078	0.049	0.157	Other	0.000	GLOB	0			
OG0011197	OG0011197__000016	jgi|Hymcor1016_1|2582671|gm4et.31701_g	102	0.078	0.049	0.157	Other	0.000	GLOB	0			
OG0011197	OG0011197__000017	jgi|Hymcor1016_1|2585761|gm4et.34791_g	102	0.078	0.049	0.147	Other	0.000	GLOB	0			
OG0011197	OG0011197__000018	jgi|Hymcor1016_1|2622331|estExt_Genemark4ET.C_7680008	128	0.094	0.055	0.133	Other	0.000	GLOB	0			
OG0011197	OG0011197__000019	jgi|Imarot4477_3|2303206|MIX26895_67_45	758	0.100	0.025	0.142	Other	0.001	GLOB	0	2OG-FeII_Oxy		
OG0011197	OG0011197__000020	jgi|Imarot704_1|1414918|e_gw1.54.475.1	763	0.105	0.025	0.148	Other	0.038	GLOB	0	2OG-FeII_Oxy		
OG0011197	OG0011197__000021	jgi|Ochro3194_1|3978434|fgenesh1_kg.25_3396_TRINITY_DN4917_c0_g1_i1	462	0.117	0.024	0.149	Other	0.000	GLOB	0			
OG0011197	OG0011197__000022	jgi|Ochro3194_1|4051513|fgenesh1_kg.34_6333_OTBYT_transcript_18560	497	0.113	0.024	0.105	Other	0.345	GLOB	0			
OG0011197	OG0011197__000023	jgi|Ochro3194_1|4254553|fgenesh1_kg.75_1730_OTBYT_transcript_41708	320	0.116	0.034	0.128	Other	0.000	GLOB	0			
OG0011197	OG0011197__000024	jgi|Pleelo874_1|5363561|fgenesh1_kg.797_#_137_#_TRINITY_DN3708_c0_g2_i1	392	0.087	0.036	0.120	Other	0.000	GLOB	0			
OG0011197	OG0011197__000025	jgi|Pleelo874_1|5939984|fgenesh1_kg.3674_#_18_#_TRINITY_DN3708_c0_g2_i1	339	0.086	0.032	0.127	Other	0.000	GLOB	0			
OG0011197	OG0011197__000026	jgi|Pleelo874_1|6355294|fgenesh1_kg.8239_#_62_#_TRINITY_DN3708_c0_g1_i1	842	0.101	0.025	0.115	Signal Peptide (Sec/SPI)	0.996	SP	0			
OG0011197	OG0011197__000027	jgi|Umbfol2878_1|5460367|fgenesh1_kg.5_#_894_#_TRINITY_DN6617_c0_g1_i3	262	0.073	0.034	0.115	Other	0.000	GLOB	0			
OG0013037	OG0013037__000001	jgi|Callep1130_1|3050443|fgenesh1_pm.583_#_11	580	0.105	0.026	0.110	Signal Peptide (Sec/SPI)	0.999	SP	0			
OG0013037	OG0013037__000002	jgi|Callep1130_1|3139336|fgenesh1_kg.266_#_53_#_TRINITY_DN12518_c0_g1_i1	228	0.105	0.022	0.114	Other	0.000	GLOB	0			
OG0013037	OG0013037__000003	jgi|Gepoce1|381440|evm.geph.scaffold_33.3	623	0.104	0.034	0.141	Other	0.000	TM	1			
OG0013037	OG0013037__000004	jgi|Gepoce1|391384|evm.geph.scaffold_578.1	1205	0.100	0.020	0.134	Other	0.000	TM	1			
OG0013037	OG0013037__000005	jgi|Hymcor1016_1|1894022|estExt_Genewise1.C_3760021	322	0.112	0.019	0.130	Other	0.005	SP	0			
OG0013037	OG0013037__000006	jgi|Hymcor1016_1|1894025|estExt_Genewise1.C_3760024	207	0.130	0.014	0.092	Other	0.000	GLOB	0			
OG0013037	OG0013037__000007	jgi|Hymcor1016_1|1894026|estExt_Genewise1.C_3760025	169	0.095	0.018	0.178	Other	0.000	GLOB	0			
OG0013037	OG0013037__000008	jgi|Hymcor1016_1|1894030|estExt_Genewise1.C_3760029	158	0.095	0.013	0.203	Other	0.000	GLOB	0			
OG0013037	OG0013037__000009	jgi|Hymcor1016_1|1894033|estExt_Genewise1.C_3760032	204	0.123	0.015	0.088	Other	0.000	GLOB	0			
OG0013037	OG0013037__000010	jgi|Hymcor1016_1|1894034|estExt_Genewise1.C_3760033	322	0.109	0.019	0.124	Other	0.009	SP	0			
OG0013037	OG0013037__000011	jgi|Hymcor1016_1|2199682|fgenesh1_kg.356_#_121_#_ONATT_transcript_1625	786	0.084	0.031	0.127	Signal Peptide (Sec/SPI)	0.999	SP	0			
OG0013037	OG0013037__000012	jgi|Ochro3194_1|102072|CE102071_6133	629	0.105	0.019	0.146	Other	0.000	GLOB	0			
OG0013037	OG0013037__000013	jgi|Ochro3194_1|4598646|fgenesh1_kg.221_45_TRINITY_DN2241_c0_g1_i18	405	0.119	0.030	0.126	Other	0.000	GLOB	0			
OG0013037	OG0013037__000014	jgi|Pleelo874_1|2019939|CE2019938_542	353	0.110	0.023	0.116	Other	0.000	GLOB	0			
