og	short_id	orig_id	length	tmr_count	tmhmm_label	signalp_prediction	signalp_cs_pos	signalp_sp_likelihood
OG0010867	OG0010867__000016	jgi|Ochro3194_1|673101|CE673100_4930	413	0	GLOB	Other		0.000
OG0010867	OG0010867__000017	jgi|Ochro3194_1|3513110|estExt_Genewise1Plus.C_29_t40040	598	0	SP	Other		0.000
OG0010867	OG0010867__000018	jgi|Ochro3194_1|3845128|fgenesh1_kg.5_12643_TRINITY_DN379_c3_g1_i4	276	0	GLOB	Other		0.000
OG0010867	OG0010867__000019	jgi|Ochro3194_1|4051375|fgenesh1_kg.34_6195_OTBYT_transcript_28683	373	0	GLOB	Other		0.000
OG0010867	OG0010867__000020	jgi|Ochro3194_1|4489724|fgenesh1_kg.151_1370_TRINITY_DN6809_c0_g1_i3	335	0	GLOB	Other		0.000
OG0010867	OG0010867__000021	jgi|Ochro3194_1|4515562|fgenesh1_kg.165_1752_OTBYT_transcript_77043	159	0	GLOB	Other		0.000
OG0010867	OG0010867__000022	jgi|Pleelo874_1|1073584|CE1073583_1048	221	0	GLOB	Other		0.000
OG0010867	OG0010867__000023	jgi|Pleelo874_1|4526333|estExt_Genewise1Plus.C_15490053	287	0	GLOB	Other		0.000
OG0010867	OG0010867__000024	jgi|Pleelo874_1|5423287|fgenesh1_kg.997_#_191_#_OTBYH_transcript_48283	338	0	GLOB	Other		0.000
OG0010867	OG0010867__000025	jgi|Umbfol2878_1|5568583|fgenesh1_kg.40_#_1375_#_ONZOS_transcript_12214	364	0	GLOB	Other		0.000
OG0010867	OG0010867__000026	jgi|Umbfol2878_1|5748798|fgenesh1_kg.116_#_433_#_ONZOS_transcript_12386	331	0	GLOB	Other		0.000
OG0010867	OG0010867__000027	jgi|Umbfol2878_1|5832170|fgenesh1_kg.178_#_401_#_ONZOS_transcript_14504	379	0	GLOB	Other		0.000
OG0010991	OG0010991__000001	jgi|Callep1130_1|3516990|fgenesh1_kg.2813_#_67_#_OTBYP_transcript_68241	369	0	GLOB	Other		0.000
OG0010991	OG0010991__000002	jgi|Callep1130_1|4245411|gm4et.33462_g	387	0	GLOB	Other		0.000
OG0010991	OG0010991__000003	jgi|Emihu1|124330|fgeneshEH_pg.4863__1	259	2	TM	Other		0.000
OG0010991	OG0010991__000004	jgi|Emihu1|435768|estExtDG_fgenesh_newKGs_kg.C_340049	188	0	GLOB	Other		0.000
OG0010991	OG0010991__000005	jgi|Emihu1|436825|estExtDG_fgenesh_newKGs_kg.C_480104	340	0	GLOB	Other		0.000
OG0010991	OG0010991__000006	jgi|Emihu1|443325|estExtDG_fgenesh_newKGs_kg.C_2330026	209	0	GLOB	Other		0.001
OG0010991	OG0010991__000007	jgi|Gepoce1|366665|evm.geph.scaffold_109.17	338	0	GLOB	Other		0.000
OG0010991	OG0010991__000008	jgi|Gepoce1|367656|evm.geph.scaffold_1166.4	373	0	GLOB	Other		0.000
OG0010991	OG0010991__000009	jgi|Gepoce1|379957|evm.geph.scaffold_293.23	243	0	GLOB	Other		0.000
OG0010991	OG0010991__000010	jgi|Gepoce1|397243|evm.geph.scaffold_90.48	149	0	GLOB	Other		0.000
OG0010991	OG0010991__000011	jgi|Gepoce1|397244|evm.geph.scaffold_90.49	235	0	GLOB	Other		0.000
OG0010991	OG0010991__000012	jgi|Hymcor1016_1|1875815|estExt_Genewise1.C_1870037	445	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 26 and 27. Probability 0.965756	0.996
OG0010991	OG0010991__000013	jgi|Hymcor1016_1|1982890|estExt_Genewise1Plus.C_2910080	393	0	GLOB	Other		0.000
OG0010991	OG0010991__000014	jgi|Hymcor1016_1|2075946|fgenesh1_kg.28_#_845_#_TRINITY_DN22810_c0_g1_i1	349	0	GLOB	Other		0.000
OG0010991	OG0010991__000015	jgi|Hymcor1016_1|2441593|fgenesh1_pm.291_#_19	276	0	GLOB	Other		0.000
OG0010991	OG0010991__000016	jgi|Ochro3194_1|3864189|fgenesh1_kg.9_6046_ONZOP_transcript_31152	338	0	GLOB	Other		0.000
OG0010991	OG0010991__000017	jgi|Ochro3194_1|4122803|fgenesh1_kg.46_913_TRINITY_DN4119_c0_g1_i6	414	0	GLOB	Other		0.000
OG0010991	OG0010991__000018	jgi|Ochro3194_1|4194947|fgenesh1_kg.60_2909_TRINITY_DN445_c0_g1_i30	290	0	GLOB	Other		0.000
OG0010991	OG0010991__000019	jgi|Ochro3194_1|4255193|fgenesh1_kg.75_2370_ONZOP_transcript_22374	417	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 28 and 29. Probability 0.862432	0.953
OG0010991	OG0010991__000020	jgi|Pleelo874_1|5178633|fgenesh1_kg.315_#_167_#_TRINITY_DN2283_c0_g1_i6	373	0	GLOB	Other		0.000
OG0010991	OG0010991__000021	jgi|Pleelo874_1|5319971|fgenesh1_kg.662_#_88_#_TRINITY_DN2283_c0_g1_i6	373	0	GLOB	Other		0.000
OG0010991	OG0010991__000022	jgi|Pleelo874_1|5752081|fgenesh1_kg.2439_#_1_#_TRINITY_DN2642_c0_g1_i26	266	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 29 and 30. Probability 0.957569	0.998
OG0010991	OG0010991__000023	jgi|Pleelo874_1|5940875|fgenesh1_kg.3679_#_330_#_TRINITY_DN2243_c0_g1_i3	441	0	GLOB	Other		0.000
OG0010991	OG0010991__000024	jgi|Pleelo874_1|6913655|gm4et.95546_g	166	0	GLOB	Other		0.000
OG0010991	OG0010991__000025	jgi|Umbfol2878_1|5586199|fgenesh1_kg.45_#_2287_#_TRINITY_DN5447_c0_g1_i1	352	0	GLOB	Other		0.000
OG0010991	OG0010991__000026	jgi|Umbfol2878_1|5646014|fgenesh1_kg.66_#_772_#_ONZOS_transcript_7180	326	0	GLOB	Other		0.000
OG0010991	OG0010991__000027	jgi|Umbfol2878_1|5826874|fgenesh1_kg.174_#_22_#_TRINITY_DN10129_c3_g1_i22	800	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 43 and 44. Probability 0.498983	0.577
OG0011061	OG0011061__000001	jgi|Callep1130_1|3900039|estExt_fgenesh1_pg.C_59800003	2441	9	SP+TM	Signal Peptide (Sec/SPI)	Cleavage site between pos. 21 and 22. Probability 0.956080	0.998
OG0011061	OG0011061__000002	jgi|Chrsim136_1|3273645|e_gw1.104.45.1	421	7	TM	Other		0.002
OG0011061	OG0011061__000003	jgi|Chrsim136_1|3285260|e_gw1.129.36.1	392	8	TM	Other		0.002
OG0011061	OG0011061__000004	jgi|Emihu1|105441|fgeneshEH_pg.68__76	387	9	TM	Other		0.005
OG0011061	OG0011061__000005	jgi|Emihu1|208750|gm1.3600152	468	11	TM	Other		0.000
OG0011061	OG0011061__000006	jgi|Emihu1|216203|gm1.6800172	118	2	TM	Other		0.003
OG0011061	OG0011061__000007	jgi|Gepoce1|383267|evm.geph.scaffold_377.18	432	9	TM	Other		0.000
OG0011061	OG0011061__000008	jgi|Gepoce1|396107|evm.geph.scaffold_833.8	570	12	SP+TM	Signal Peptide (Sec/SPI)	Cleavage site between pos. 15 and 16. Probability 0.605291	0.670
OG0011061	OG0011061__000009	jgi|Hymcor1016_1|2009633|estExt_Genewise1Plus.C_7530014	425	10	TM	Other		0.000
OG0011061	OG0011061__000010	jgi|Hymcor1016_1|2083123|fgenesh1_kg.37_#_400_#_TRINITY_DN15530_c0_g1_i1	584	9	SP+TM	Signal Peptide (Sec/SPI)	Cleavage site between pos. 23 and 24. Probability 0.978961	1.000
OG0011061	OG0011061__000011	jgi|Hymcor1016_1|2179605|fgenesh1_kg.270_#_217_#_TRINITY_DN15050_c1_g1_i1	774	4	TM	Other		0.075
OG0011061	OG0011061__000012	jgi|Hymcor1016_1|2232359|fgenesh1_kg.512_#_25_#_TRINITY_DN21715_c0_g1_i2	692	11	SP+TM	Other		0.402
OG0011061	OG0011061__000013	jgi|Hymcor1016_1|2261698|fgenesh1_kg.709_#_58_#_TRINITY_DN11449_c0_g1_i1	670	11	SP+TM	Signal Peptide (Sec/SPI)	Cleavage site between pos. 21 and 22. Probability 0.978155	1.000
OG0011061	OG0011061__000014	jgi|Hymcor1016_1|2270501|fgenesh1_kg.783_#_113_#_ONATT_transcript_5046	680	11	SP+TM	Signal Peptide (Sec/SPI)	Cleavage site between pos. 32 and 33. Probability 0.973940	1.000
OG0011061	OG0011061__000015	jgi|Hymcor1016_1|2318223|fgenesh1_kg.1260_#_4_#_TRINITY_DN20875_c0_g2_i1	258	6	TM	Other		0.001
OG0011061	OG0011061__000016	jgi|Hymcor1016_1|2591121|gm4et.40151_g	708	9	TM	Other		0.000
OG0011061	OG0011061__000017	jgi|Hymcor1016_1|2591136|gm4et.40166_g	708	9	TM	Other		0.000
OG0011061	OG0011061__000018	jgi|Ochro3194_1|3887961|fgenesh1_kg.13_6393_OTBYT_transcript_20150	473	11	TM	Other		0.000
OG0011061	OG0011061__000019	jgi|Ochro3194_1|5363417|gm4et.2291_g	432	9	TM	Other		0.000
OG0011061	OG0011061__000020	jgi|Phaant1|14274|Phant.0021s0140.1	204	5	TM	Other		0.000
OG0011061	OG0011061__000021	jgi|Phaant1|3304|Phant.0109s0021.1	333	9	TM	Signal Peptide (Sec/SPI)	Cleavage site between pos. 18 and 19. Probability 0.775072	1.000
OG0011061	OG0011061__000022	jgi|Pleelo874_1|5560856|fgenesh1_kg.1536_#_123_#_OTBYH_transcript_4632	1049	11	SP+TM	Signal Peptide (Sec/SPI)	Cleavage site between pos. 38 and 39. Probability 0.288578	0.884
OG0011061	OG0011061__000023	jgi|Pleelo874_1|6940262|gm4et.122153_g	631	11	SP+TM	Signal Peptide (Sec/SPI)	Cleavage site between pos. 16 and 17. Probability 0.948739	0.997
OG0011061	OG0011061__000024	jgi|Pleelo874_1|6999494|gm4et.181385_g	496	11	TM	Signal Peptide (Sec/SPI)	Cleavage site between pos. 30 and 31. Probability 0.970780	1.000
OG0011061	OG0011061__000025	jgi|Umbfol2878_1|5533383|fgenesh1_kg.27_#_1810_#_TRINITY_DN64266_c0_g1_i1	596	11	SP+TM	Other		0.161
OG0011061	OG0011061__000026	jgi|Umbfol2878_1|5740252|fgenesh1_kg.111_#_222_#_TRINITY_DN9383_c2_g1_i3	1034	11	TM	Other		0.000
OG0011061	OG0011061__000027	jgi|Umbfol2878_1|6008204|fgenesh1_kg.506_#_229_#_ONZOS_transcript_8313	407	10	TM	Other		0.003
OG0011197	OG0011197__000001	jgi|Emihu1|222505|gm1.10300157	760	1	SP+TM	Other		0.000
OG0011197	OG0011197__000002	jgi|Emihu1|251391|gm1.109200006	113	0	GLOB	Other		0.000
OG0011197	OG0011197__000003	jgi|Gepoce1|367355|evm.geph.scaffold_1140.4	384	0	GLOB	Other		0.000
OG0011197	OG0011197__000004	jgi|Gepoce1|385936|evm.geph.scaffold_448.5	451	1	TM	Other		0.001
OG0011197	OG0011197__000005	jgi|Hymcor1016_1|2487314|MIX35686_1_6	903	0	GLOB	Other		0.000
OG0011197	OG0011197__000006	jgi|Hymcor1016_1|2560920|gm4et.9950_g	176	0	GLOB	Other		0.000
OG0011197	OG0011197__000007	jgi|Hymcor1016_1|2563660|gm4et.12690_g	165	0	GLOB	Other		0.000
OG0011197	OG0011197__000008	jgi|Hymcor1016_1|2564247|gm4et.13277_g	96	0	GLOB	Other		0.000
OG0011197	OG0011197__000009	jgi|Hymcor1016_1|2564381|gm4et.13411_g	116	0	SP	Other		0.000
OG0011197	OG0011197__000010	jgi|Hymcor1016_1|2565741|gm4et.14771_g	141	0	GLOB	Other		0.000
OG0011197	OG0011197__000011	jgi|Hymcor1016_1|2566068|gm4et.15098_g	100	0	GLOB	Other		0.000
OG0011197	OG0011197__000012	jgi|Hymcor1016_1|2568882|gm4et.17912_g	94	0	GLOB	Other		0.000
OG0011197	OG0011197__000013	jgi|Hymcor1016_1|2572098|gm4et.21128_g	620	0	GLOB	Other		0.000
OG0011197	OG0011197__000014	jgi|Hymcor1016_1|2574340|gm4et.23370_g	94	0	GLOB	Other		0.000
OG0011197	OG0011197__000015	jgi|Hymcor1016_1|2576254|gm4et.25284_g	102	0	GLOB	Other		0.000
OG0011197	OG0011197__000016	jgi|Hymcor1016_1|2582671|gm4et.31701_g	102	0	GLOB	Other		0.000
OG0011197	OG0011197__000017	jgi|Hymcor1016_1|2585761|gm4et.34791_g	102	0	GLOB	Other		0.000
OG0011197	OG0011197__000018	jgi|Hymcor1016_1|2622331|estExt_Genemark4ET.C_7680008	128	0	GLOB	Other		0.000
OG0011197	OG0011197__000019	jgi|Imarot4477_3|2303206|MIX26895_67_45	758	0	GLOB	Other		0.001
OG0011197	OG0011197__000020	jgi|Imarot704_1|1414918|e_gw1.54.475.1	763	0	GLOB	Other		0.038
OG0011197	OG0011197__000021	jgi|Ochro3194_1|3978434|fgenesh1_kg.25_3396_TRINITY_DN4917_c0_g1_i1	462	0	GLOB	Other		0.000
OG0011197	OG0011197__000022	jgi|Ochro3194_1|4051513|fgenesh1_kg.34_6333_OTBYT_transcript_18560	497	0	GLOB	Other		0.345
OG0011197	OG0011197__000023	jgi|Ochro3194_1|4254553|fgenesh1_kg.75_1730_OTBYT_transcript_41708	320	0	GLOB	Other		0.000
OG0011197	OG0011197__000024	jgi|Pleelo874_1|5363561|fgenesh1_kg.797_#_137_#_TRINITY_DN3708_c0_g2_i1	392	0	GLOB	Other		0.000
OG0011197	OG0011197__000025	jgi|Pleelo874_1|5939984|fgenesh1_kg.3674_#_18_#_TRINITY_DN3708_c0_g2_i1	339	0	GLOB	Other		0.000
OG0011197	OG0011197__000026	jgi|Pleelo874_1|6355294|fgenesh1_kg.8239_#_62_#_TRINITY_DN3708_c0_g1_i1	842	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 21 and 22. Probability 0.942035	0.996
OG0011197	OG0011197__000027	jgi|Umbfol2878_1|5460367|fgenesh1_kg.5_#_894_#_TRINITY_DN6617_c0_g1_i3	262	0	GLOB	Other		0.000
OG0013037	OG0013037__000001	jgi|Callep1130_1|3050443|fgenesh1_pm.583_#_11	580	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 33 and 34. Probability 0.969332	0.999
OG0013037	OG0013037__000002	jgi|Callep1130_1|3139336|fgenesh1_kg.266_#_53_#_TRINITY_DN12518_c0_g1_i1	228	0	GLOB	Other		0.000
OG0013037	OG0013037__000003	jgi|Gepoce1|381440|evm.geph.scaffold_33.3	623	1	TM	Other		0.000
OG0013037	OG0013037__000004	jgi|Gepoce1|391384|evm.geph.scaffold_578.1	1205	1	TM	Other		0.000
OG0013037	OG0013037__000005	jgi|Hymcor1016_1|1894022|estExt_Genewise1.C_3760021	322	0	SP	Other		0.005
OG0013037	OG0013037__000006	jgi|Hymcor1016_1|1894025|estExt_Genewise1.C_3760024	207	0	GLOB	Other		0.000
OG0013037	OG0013037__000007	jgi|Hymcor1016_1|1894026|estExt_Genewise1.C_3760025	169	0	GLOB	Other		0.000
OG0013037	OG0013037__000008	jgi|Hymcor1016_1|1894030|estExt_Genewise1.C_3760029	158	0	GLOB	Other		0.000
OG0013037	OG0013037__000009	jgi|Hymcor1016_1|1894033|estExt_Genewise1.C_3760032	204	0	GLOB	Other		0.000
OG0013037	OG0013037__000010	jgi|Hymcor1016_1|1894034|estExt_Genewise1.C_3760033	322	0	SP	Other		0.009
OG0013037	OG0013037__000011	jgi|Hymcor1016_1|2199682|fgenesh1_kg.356_#_121_#_ONATT_transcript_1625	786	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 23 and 24. Probability 0.962292	0.999
OG0013037	OG0013037__000012	jgi|Ochro3194_1|102072|CE102071_6133	629	0	GLOB	Other		0.000
OG0013037	OG0013037__000013	jgi|Ochro3194_1|4598646|fgenesh1_kg.221_45_TRINITY_DN2241_c0_g1_i18	405	0	GLOB	Other		0.000
OG0013037	OG0013037__000014	jgi|Pleelo874_1|2019939|CE2019938_542	353	0	GLOB	Other		0.000
OG0013037	OG0013037__000015	jgi|Pleelo874_1|5302221|fgenesh1_kg.615_#_295_#_OTBYH_transcript_20864	637	1	TM	Other		0.000
OG0013037	OG0013037__000016	jgi|Pleelo874_1|5402986|fgenesh1_kg.935_#_263_#_TRINITY_DN18780_c1_g1_i2	907	1	TM	Other		0.000
OG0013037	OG0013037__000017	jgi|Pleelo874_1|5756066|fgenesh1_kg.2458_#_102_#_TRINITY_DN373_c1_g1_i2	482	0	GLOB	Other		0.000
OG0013037	OG0013037__000018	jgi|Umbfol2878_1|5430343|fgenesh1_kg.1_#_2540_#_ONZOS_transcript_22702	326	0	SP	Other		0.316
OG0013037	OG0013037__000019	jgi|Umbfol2878_1|5430439|fgenesh1_kg.1_#_2636_#_TRINITY_DN5001_c0_g1_i53	260	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 28 and 29. Probability 0.961683	1.000
OG0013037	OG0013037__000020	jgi|Umbfol2878_1|5586023|fgenesh1_kg.45_#_2111_#_TRINITY_DN5001_c0_g1_i48	107	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 28 and 29. Probability 0.965440	1.000
OG0013037	OG0013037__000021	jgi|Umbfol2878_1|5619597|fgenesh1_kg.55_#_2731_#_TRINITY_DN4127_c0_g1_i5	1114	1	SP+TM	Other		0.000
OG0013037	OG0013037__000022	jgi|Umbfol2878_1|5673002|fgenesh1_kg.77_#_167_#_TRINITY_DN5001_c0_g1_i53	260	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 28 and 29. Probability 0.966051	1.000
OG0013037	OG0013037__000023	jgi|Umbfol2878_1|5673014|fgenesh1_kg.77_#_179_#_ONZOS_transcript_5140	399	1	TM	Other		0.000
OG0013037	OG0013037__000024	jgi|Umbfol2878_1|6356906|gm4et.52490_g	145	0	GLOB	Other		0.000
OG0014155	OG0014155__000001	jgi|Callep1130_1|3118600|fgenesh1_kg.187_#_218_#_OTBYP_transcript_79965	408	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 23 and 24. Probability 0.970958	1.000
OG0014155	OG0014155__000002	jgi|Callep1130_1|3167040|fgenesh1_kg.391_#_57_#_TRINITY_DN24559_c0_g1_i2	424	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 17 and 18. Probability 0.859093	0.999
OG0014155	OG0014155__000003	jgi|Callep1130_1|3365722|fgenesh1_kg.1493_#_15_#_TRINITY_DN24559_c0_g1_i2	424	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 17 and 18. Probability 0.859093	0.999
OG0014155	OG0014155__000004	jgi|Emihu1|354579|fgenesh_newKGs_kg.28__72__EST_ALL.fasta.Contig10026	73	0	GLOB	Other		0.000
OG0014155	OG0014155__000005	jgi|Emihu1|368448|fgenesh_newKGs_kg.310__17__2691249_4	78	0	GLOB	Other		0.000
OG0014155	OG0014155__000006	jgi|Emihu1|435556|estExtDG_fgenesh_newKGs_kg.C_280131	503	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 29 and 30. Probability 0.563540	1.000
OG0014155	OG0014155__000007	jgi|Gepoce1|392282|evm.geph.scaffold_621.12	471	1	SP+TM	Other		0.190
OG0014155	OG0014155__000008	jgi|Hymcor1016_1|2095030|fgenesh1_kg.54_#_686_#_TRINITY_DN787_c0_g1_i5	317	0	SP	Other		0.122
OG0014155	OG0014155__000009	jgi|Hymcor1016_1|2114932|fgenesh1_kg.94_#_470_#_ONATT_transcript_14692	460	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 27 and 28. Probability 0.980546	1.000
OG0014155	OG0014155__000010	jgi|Hymcor1016_1|2212145|fgenesh1_kg.412_#_213_#_TRINITY_DN3647_c0_g1_i7	450	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 20 and 21. Probability 0.588418	0.884
OG0014155	OG0014155__000011	jgi|IsochDm2_1|1458655|estExt_fgenesh1_pm.C_420244	433	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 18 and 19. Probability 0.293071	0.553
OG0014155	OG0014155__000012	jgi|Ochro3194_1|5366945|gm4et.5819_g	181	1	SP+TM	Other		0.000
OG0014155	OG0014155__000013	jgi|Ochro3194_1|5436288|gm4et.75162_g	148	0	GLOB	Other		0.000
OG0014155	OG0014155__000014	jgi|Phaant1|18292|Phant.0027s0469.1	387	0	SP	Other		0.269
OG0014155	OG0014155__000015	jgi|Phaant1|25676|Phant.0040s0283.1	411	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 17 and 18. Probability 0.945619	1.000
OG0014155	OG0014155__000016	jgi|Phaant1|26229|Phant.0042s0005.1	347	0	GLOB	Other		0.000
OG0014155	OG0014155__000017	jgi|Phaant1|26240|Phant.0042s0016.1	437	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 12 and 13. Probability 0.888063	0.988
OG0014155	OG0014155__000018	jgi|Phaant1|4268|Phant.0111s0058.1	357	0	GLOB	Other		0.000
OG0014155	OG0014155__000019	jgi|Phaant1|4270|Phant.0111s0060.1	357	0	GLOB	Other		0.000
OG0014155	OG0014155__000020	jgi|Phaant1|8114|Phant.0015s0018.1	437	0	SP	Other		0.085
OG0014155	OG0014155__000021	jgi|Pleelo874_1|5415293|fgenesh1_kg.969_#_241_#_OTBYH_transcript_31413	450	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 22 and 23. Probability 0.836757	0.986
OG0014155	OG0014155__000022	jgi|Pleelo874_1|6276535|fgenesh1_kg.7009_#_2_#_TRINITY_DN65526_c0_g1_i1	455	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 20 and 21. Probability 0.977282	1.000
OG0014250	OG0014250__000001	jgi|Callep1130_1|3743264|MIX11221_8_39	744	0	GLOB	Other		0.000
OG0014250	OG0014250__000002	jgi|Emihu1|227100|gm1.13600104	467	1	TM	Other		0.000
OG0014250	OG0014250__000003	jgi|Emihu1|244295|gm1.41600001	110	0	GLOB	Other		0.000
OG0014250	OG0014250__000004	jgi|Emihu1|244296|gm1.41600002	209	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 18 and 19. Probability 0.978558	1.000
OG0014250	OG0014250__000005	jgi|Emihu1|258771|gm1.814500001	183	0	GLOB	Other		0.000
OG0014250	OG0014250__000006	jgi|Gepoce1|366357|evm.geph.scaffold_1063.3	424	0	SP	Other		0.000
OG0014250	OG0014250__000007	jgi|Gepoce1|366358|evm.geph.scaffold_1063.4	306	0	GLOB	Other		0.007
OG0014250	OG0014250__000008	jgi|Gepoce1|380747|evm.geph.scaffold_312.28	165	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 22 and 23. Probability 0.484828	1.000
OG0014250	OG0014250__000009	jgi|Gepoce1|391663|evm.geph.scaffold_59.30	747	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 18 and 19. Probability 0.978834	1.000
OG0014250	OG0014250__000010	jgi|Hymcor1016_1|1899514|estExt_Genewise1.C_4450002	853	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 17 and 18. Probability 0.301152	0.598
OG0014250	OG0014250__000011	jgi|Hymcor1016_1|2626456|estExt_Genemark4ET.C_10520002	828	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 22 and 23. Probability 0.710964	1.000
OG0014250	OG0014250__000012	jgi|Ochro3194_1|3952717|fgenesh1_kg.22_3168_TRINITY_DN5478_c2_g1_i2	165	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 22 and 23. Probability 0.484828	1.000
OG0014250	OG0014250__000013	jgi|Ochro3194_1|4348537|fgenesh1_kg.101_1845_TRINITY_DN5478_c2_g1_i3	827	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 20 and 21. Probability 0.985804	1.000
OG0014250	OG0014250__000014	jgi|Ochro3194_1|5007352|estExt_fgenesh1_pm.C_1310095	766	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 18 and 19. Probability 0.978834	1.000
OG0014250	OG0014250__000015	jgi|Ochro3194_1|5491320|estExt_Genemark4ET.C_1800043	260	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 20 and 21. Probability 0.985804	1.000
OG0014250	OG0014250__000016	jgi|Platy1217_1|3093924|MIX22179_31_64	843	0	SP	Other		0.000
OG0014250	OG0014250__000017	jgi|Pleelo874_1|4935810|fgenesh1_pm.2176_#_2	811	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 22 and 23. Probability 0.979313	1.000
OG0014250	OG0014250__000018	jgi|Pleelo874_1|6062670|fgenesh1_kg.4622_#_7_#_TRINITY_DN14719_c0_g1_i2	845	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 25 and 26. Probability 0.962789	1.000
OG0014250	OG0014250__000019	jgi|Pleelo874_1|7045390|estExt_Genemark4ET.C_72990006	815	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 18 and 19. Probability 0.926671	0.999
OG0014250	OG0014250__000020	jgi|Umbfol2878_1|4284977|estExt_Genewise1.C_31_t30342	830	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 16 and 17. Probability 0.984361	1.000
OG0014250	OG0014250__000021	jgi|Umbfol2878_1|5579768|fgenesh1_kg.43_#_2297_#_TRINITY_DN5020_c0_g1_i10	815	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 21 and 22. Probability 0.972063	1.000
OG0014250	OG0014250__000022	jgi|Umbfol2878_1|5894813|fgenesh1_kg.249_#_321_#_TRINITY_DN1607_c0_g1_i1	829	0	SP	Signal Peptide (Sec/SPI)	Cleavage site between pos. 27 and 28. Probability 0.794122	0.993
OG0015153	OG0015153__000001	jgi|Callep1130_1|777591|CE777590_27	551	9	TM	Other		0.000
OG0015153	OG0015153__000002	jgi|Callep1130_1|4280034|gm4et.68085_g	375	8	TM	Other		0.000
OG0015153	OG0015153__000003	jgi|Emihu1|451182|estExtDG_Genemark1.C_370298	458	7	TM	Other		0.000
OG0015153	OG0015153__000004	jgi|Emihu1|451183|estExtDG_Genemark1.C_370299	228	0	SP	Other		0.000
OG0015153	OG0015153__000005	jgi|Emihu1|458322|estExtDG_Genemark1.C_3210012	924	9	TM	Other		0.000
OG0015153	OG0015153__000006	jgi|Gepoce1|371739|evm.geph.scaffold_156.25	1496	6	SP+TM	Other		0.000
OG0015153	OG0015153__000007	jgi|Gepoce1|395198|evm.geph.scaffold_781.16	202	2	TM	Other		0.000
OG0015153	OG0015153__000008	jgi|Gepoce1|395199|evm.geph.scaffold_781.1	510	5	TM	Other		0.000
OG0015153	OG0015153__000009	jgi|Gepoce1|395200|evm.geph.scaffold_781.2	339	0	SP	Other		0.000
OG0015153	OG0015153__000010	jgi|Hymcor1016_1|2226319|fgenesh1_kg.478_#_133_#_TRINITY_DN3831_c1_g1_i37	1110	9	TM	Other		0.000
OG0015153	OG0015153__000011	jgi|IsochDm2_1|163932|CE163931_670	470	5	SP+TM	Other		0.000
OG0015153	OG0015153__000012	jgi|IsochDm2_1|1133636|fgenesh1_kg.2_#_4423_#_ONZOT_transcript_60014	229	3	TM	Other		0.001
OG0015153	OG0015153__000013	jgi|IsochDm2_1|1154388|fgenesh1_kg.8_#_4814_#_TRINITY_DN8628_c4_g1_i2	1090	9	SP+TM	Signal Peptide (Sec/SPI)	Cleavage site between pos. 20 and 21. Probability 0.508901	0.549
OG0015153	OG0015153__000014	jgi|Isogal1|81995|evm.iso.scaffold_284.1	964	9	TM	Other		0.000
OG0015153	OG0015153__000015	jgi|Isogal1|83204|evm.iso.scaffold_34.20	1245	9	TM	Other		0.000
OG0015153	OG0015153__000016	jgi|Ochro3194_1|3446087|estExt_Genewise1.C_2050108	530	8	TM	Other		0.000
